Customer ID,Recency,Monetary value,Frequency
5ccef752edd45fef7a1585a62a3c0a20,27,157.79,1
5cf799d0ac88e1d328434a595c015efa,77,59.46,1
5d36976ccb4dfefc743eede038a851b5,66,447.16,1
5d3f357bcae87e7099d31a769c2e4cc9,12,52.84,1
5d9bc2aa134dd8adae770399d88f42c4,32,44.2,1
5e57d863ea7e6962334cb87cdebc54f8,63,109.72,1
5e89028e024b381dc84a13a3570decb4,70,354.24,1
5edb0664a3b86763a254e4ebde592f21,80,653.21,1
5eec275acae50c310f4d901be1aa09cd,67,32.23,1
5f798676abe9fe538e2242c8c07ae325,27,169.05,1
5f9642eb58e82c00f37d9a8dc5d8a364,103,36.39,1
5fb60641cb69f3280ec3caed3d6ee1f3,12,256.87,1
5fc1fcba03edc46834dc1592f64b5d5f,91,141.74,1
5ffbac5f715d934689592f398af9130a,131,876.98,1
601da0d71dfc743e8ccf7fb4f689a991,81,93.41,1
6051b9e42147ce0a981bf25192044f85,66,51.22,1
60968a8a342573e9f88a5507a0e322d1,55,193.84,1
60c23b4f05e926f24472f5ae2ec6b89c,17,198.7,1
60e093ac8d54443ac856eab58b48a492,136,43.38,1
610ca70ed9e25f55a7cfdebd6e77b53e,41,178.42,1
6177cc6aeaedc1dda65903dc80adbdd2,51,69.7,1
629037360cb6212f9a8831b62ee1a4b8,87,223.88,1
62dee8b517273bba680eb604ffbb7726,104,316.4,1
62ff903909cb86e2b07156a6d7cc48da,41,552.68,2
63668a186f89df966027cb0a62b5989f,53,143.48,1
639702fc05e25649d160ea04264a8155,90,123.53,1
63b05f55c0ba62261a42fc7a48bad9bc,171,159.71,1
63d57fd57b274adde9efa6f649d07d45,12,227.32,1
63e9842ee16e70354e5f1c789eeeeb1a,35,115.81,1
63f798bfe1116c4b855132edd9f87b3a,83,178.9,1
63f8ee2920f8fc95277d251b1f0783a1,254,42.78,1
6452d9268964d65bab708657e21be42a,130,148.16,1
64accad792befdb96bf1ebb2002f4ece,20,288.82,1
64c1209f6fae0cbe57bd7e39469506f4,125,238.14,1
64c6d788262efaaa051095da307c0bab,140,330.08,1
64cbaee24bb0f4adad82390b520efc72,40,26.36,1
65005249e480233f5dcacfca69ab372c,65,242.66,1
656a9fd1bef518174034482b2af7fa50,116,244.45,1
656feadbac2d82190053bb9047e70f11,62,135.04,1
65f15920280dbcf0430e77b2ded1e948,62,47.54,1
660d00e856b634e54e0dad583b10483c,118,47.38,1
660dcf8706abc500a8167cec69994720,46,59.82,1
6624813688ccf41b6807e77a9f194c2b,18,1012.92,2
66346a5f0be444305dba72915266aa80,140,122.36,1
6644f96e1da51ce92f80d0c2793199fa,97,206.99,1
6648569aeba7da7ae0eb333509cd0b4e,155,89.96,1
6686fe53ca93846b096f9c1885fce063,115,34.69,1
66ca2ee8f30e613a3a693b7ba32936e4,23,107.55,1
670de4316291fd064c67a6dc89b10ca4,38,278.86,1
6726c2dc9955a5617dd2144d32eb986f,105,1070.74,1
67d45ce5e10120b7d7e223195460caac,105,309.12,1
67ec30c3644befcf17d88bff9f9fd1a5,48,112.34,1
6812c2b30ace98dfd178a4d45c88495b,9,57.77,1
68809414f9e0cf7bce8d8b29b23a319e,47,148.18,1
688c9939a7383c04b43657f6238927de,78,293.92,1
688df872e677f02c3da2960a87e90b65,157,290.74,1
689ce7aa2582d589633bd30732db9e9e,76,46.16,1
68c2e9de3671404a8f65a869f7a61e5a,101,326.64,2
68cf5258d0825b8f05134eb031c30190,115,40.83,1
690f0d89fd8b50197bc81fb97fd89241,125,856.38,2
694641abc740efed70f7112802eed054,105,150.04,1
6982d29c7336cb81ba41937fbf3660b1,38,239.34,1
698817bd34dad4f1bc65daee0293a5ea,19,199.06,1
698ce68fcad36a397cc2bc59c4ed7369,125,104.3,1
69c5993132dcb1e0f06485913ed161f5,25,367.08,1
6a0b64aac6b11f3b988161dc7dee946f,12,98.63,1
6a43e91f4891c9b7b055cd37d1d0ed00,79,68.03,1
6a516dff9498725338b013bbfbfdfbcd,52,45.78,1
6a8396ea8d5aa832f1358a3ff2357ed9,117,77.97,1
6aae5a715cdba6e7d4333a0eeeead63b,313,158.09,1
6ae9cb4e2e02cb4f01f7a3c6edff58aa,45,539.71,1
6b25af18781c3fed3b96bc7539cd715b,51,34.95,1
6b512ff5290c944376228994fdb4a2a8,38,135.63,1
6c0a32063bce9f24338b38d689988b98,136,1024.4,1
6c53bdf21834cdc653478cb386a92f0e,126,112.2,1
6c7aa7f4eee619102606e20914da066a,85,198.11,1
6cb66926d3e4e83573c916b52984b85e,102,112.02,1
6cd650d55491e2da73465ce4a420afde,94,53.22,1
6d4bba4121d1e8c2ee86b47a20552874,67,119.8,1
6d4eb3e8b01422ec8ecf52aa0f82dbdb,86,74.3,1
6d6e81e5815b1fff666907cfa150a691,105,223.91,1
6d74f8cec06871385a5e1c494a39701a,131,312.53,1
6d76603dfdd852ed23672a8fd0364f5c,131,110.0,1
6d7ef6a9a812304e55d098a95c33ab66,106,36.78,1
6d8531102041466e74095eb791fa3033,132,811.7,1
6dd0d2722ed39d0d25fa5c164b46dc67,21,52.85,1
6dd1e15c0700a319d692f9cd2f556b27,131,155.98,1
6e051e3f7ffa99ae317f345a9ef43b03,41,34.13,1
6e142629fc0c8f867cdf17fa378ca709,40,77.64,1
6e4123c8f91f940fcdbe9ba9beb6bae0,127,27.29,1
6e48d6ed38d6d0769ba557106d3a6fbe,76,201.34,1
6e544db78613e468780690fcdd22a7bc,14,164.12,1
6e618be27eebe83f66877c4ffaec199d,23,138.36,1
6e6df7996166b5783047dde933d16116,78,200.45,1
6e87b43c60c9c1cb6d51732a3b238f95,120,80.26,1
6e8a30827c4d5bd095c436b486502fcc,92,87.92,1
6e9e186cebaffb3eab8730c5dc2ea8ea,64,143.84,1
6ea2b66604e1b20a26837742dff50729,130,399.93,1
6eee01836a3f4190a21301d38f9424f1,21,40.97,1
6efd038b1c60be0ab8d554e9b488a40d,71,196.92,1
6f072676854cc4e79618094488c8c854,134,417.37,1
6f203f614778c173ade2490e6684c399,88,38.37,1
6f241d5bbb142b6f764387c8c270645a,110,300.0,1
6f4184a789e441d13698cb3e51a2f4d6,86,87.32,1
6f58e369991106fe684c3c4364508a94,26,78.73,1
6f6318810bcd532ff9ae0bda46011ead,64,182.83,1
6f7ed8a8514d8791f26e4b919cd28d4d,27,341.96,2
6f8d89870babf79801f62e1291fe3a4a,105,99.75,1
6fe3ea5de1d1730d4d03b83ee3f6d257,22,295.98,1
6ff1ce1223fc24d2a1e47c4f93c3ebfc,129,211.0,1
70d83f497931b7383fc1cf7de20675ff,49,33.06,1
70efc3715ded9a85a68c3bc4849f8714,7,26.39,1
7199ef9eca42e852543ae6314ab7ff9c,102,42.39,1
71af115b2d551456216e58c97250e562,104,49.05,1
7251aa758779438faea714941f1051c4,95,97.88,1
726e584ace79aba2cbe1b1fb84ac40db,15,179.66,1
72716c2ef0c1dd56d24fd84dc05a52c4,82,108.11,1
727dc68f327d34b77009f5d3da5250d9,106,234.89,1
727fe0579c184302356067cde9cd9185,89,903.81,1
72c990123f7cab26cd90a4e62025dd77,26,96.6,1
7302e92da39fdc7fa8b02048113bf5ef,70,153.1,1
7334efdf6ae2ad70391ed83ac5739170,101,315.45,1
73588b1cddca4f8bd453b8588f400d90,13,232.81,1
738ab8c2a294ceb2544af384b8dec6c0,112,64.03,1
73972ebab4e51cb62797b62c40beb536,105,178.9,1
73c5b90f781d271fe81aad2a4f3fdb09,106,25.04,1
73ee8ac995e6714d70adec2abb1c6459,101,11.79,1
741775b7ac1b255bb101811981b5a569,26,72.21,1
749a4b9ff7fd0dfcc08fb248e217e123,71,88.71,1
74aba88f4bfcb37413bf591ff9160a05,78,189.91,1
74fbb79efe8970851ed1762f096e2d4d,82,153.67,1
751bc71f149030dbe504e77bcf24000b,20,77.41,1
754580db05fdc599ca4532c09a328da2,127,74.39,1
7584c12ee721a77c8ec018392acfde72,69,247.36,1
758cf43c15d1a6b8129056272e212501,116,328.17,1
75d1ae5c2bcbc14de4a8ec95bfc28dfa,60,48.3,1
75e945badd2a39af63ee8c8b05af8fb3,14,1543.25,1
76d15afa8f4f626324f6f05257f1a089,73,85.11,1
76ef757e5f703c07ba565ebe68553f43,134,175.08,1
76f5c40bbc0e6a67810993ae4904b081,138,190.71,1
7713e861b6b25bb555804711dc1a57e8,45,175.16,1
7723aefb1cc03ddd767e37438d62039e,118,38.78,1
772b44cd8aa7c266a3efaf363ff48410,1,35.42,1
777383b5753753a9c3fbe33e966567e7,130,204.13,1
777bb66716129da5ee0856a1478ee855,107,89.45,1
77b2063010087502d849d81480f6420e,92,165.56,1
77c0e0ac4e38289361b25cfdb1845bcf,20,109.35,1
77cdcacc9685e05bb13f514d180d1cdd,75,64.66,1
77f5768427f2e8bc2958b4d206581529,82,223.83,1
784608ae9769c456e844ad45c1ef9e63,11,46.58,1
78500017ab0acb2ba158219a6fda23f4,123,162.85,1
7881cb8de8505d52e7ca2bf39530440e,113,69.9,1
78b9600a08c5e140638ea940dc41cf84,88,71.85,1
78c8986ae34f3ea1cbeeed9c5ad29f40,20,165.97,1
78e0bd1572a022c1bd703a141a5257c5,156,117.86,1
78f12bb3fe31d58161ee7bc04220a989,88,35.38,1
79183cd650e2bb0d475b0067d45946ac,33,151.04,1
7a22c778c1f161c7afa6038a8008135f,111,393.29,1
7a23911b99a042af8ad1497dff94528f,157,276.07,1
7a2bb71483b10a964f33808a1df0bf41,78,133.71,1
7a2e2c861b10856781dc1a45327e6189,123,99.9,1
7a4cb15a23deeec4682b3661b0fce930,65,279.52,1
7a6db14451dc639c79aed1792daf330d,76,43.28,1
7af90bf86067ed853f404630443d3650,111,37.72,1
7afd70f551aed27048b27f155376a4cc,118,163.69,1
7bbd0991ce7abc02edc027353b6e3f73,79,125.31,1
7bd970d498ab2a1515d5d0095bb7cbc1,21,119.19,1
7c2776ccee2154a2870754a5fff10a57,105,84.86,1
7c39e1d850847549a7364245d341f35f,15,173.05,1
7c7b64592be01079162017ef22e15f29,120,38.22,1
7d25a7383b0544d7976ad6d7bfe57dea,138,155.98,1
7d5bfe0ecf07750475619272cdd9b6d4,99,184.89,1
7d6842530dfd5d6dd396888284433744,112,145.73,1
7d9802889236ab8fc541bfb438978cd7,25,97.9,1
7dae2ffd13cb0f5596c2346fa7540796,20,299.68,1
7e1e78509e303571ba3df752830cd299,85,51.38,1
7e266e112c63aab2643a15c21f8bc1f1,30,69.25,1
7e3ab6709f035a498a17cb5a9e9e0b93,121,171.75,1
7e563dc9d970b3b371715bdf1ad35f2b,81,66.69,1
7ea778a6a19290dee846148b45c64f6b,110,706.19,1
7ee37cd773f9b9d512246953410a97c4,76,108.29,1
7ef663a8207160332584b183b6cdd739,11,46.27,1
7f227d89607bdb422be881917ea6161f,56,52.58,1
7f3bcd2349e4a230e5e55ce40a0a9027,42,153.1,1
7f459c77e3b1f10548d4b553bddf3f6d,3,217.26,1
7f72f62adb974dc47f0139f5c09b1243,28,39.72,1
8009876c0e2c6b5b61c9e9dc5e1a7f40,24,49.03,1
806be13e55f43711b59f751f9ee83022,74,95.65,1
808edf32ba781b5b1c5875a56cfe402b,117,162.11,1
808f31b30bbe88397edebff7fd6f7f08,31,37.47,1
80e41f2c55ff25bd7a53ce33e5f799da,128,69.41,1
8100eea287c70641a7af75e848cae7a6,39,60.1,1
811dbd93ca80a655bef10c57d80b0fc4,13,228.96,1
81e08b08e5ed4472008030d70327c71f,128,346.09,1
81e968a75b2d12bccd71f79ed5490731,105,550.12,1
820a174cb0897977268e5a8400aa7d53,119,114.23,1
8229f2587547772e502374973b00ae95,71,470.95,1
8234f3b810971f0c280a3d0d7988fffe,7,96.95,1
82723e224e9ab5346fcbcb7ffa88c8f5,55,51.57,1
8280f338ff80fbf56c39d8248470f2c8,47,209.51,1
82b3403d0cbb90bad615c86c1a1a3b3f,109,95.34,1
82c0faf1ab5df1c5e611354c4ebb2e67,121,60.3,1
82c1169f8932e7d57ef2a2f4afbb8a51,81,136.26,1
832a3b0254347d409512ae92eaf154a6,118,133.69,1
83515b26846c0c6375ce1d237e5f8bf8,77,259.9,1
835290f13da9e4cef839def4f4fdfb20,90,43.38,1
83770e4ae6657c20d943abd491b12a46,125,99.9,1
838db17a7ea397c8bbb5d0b4d48b1ba6,34,89.16,1
84bca97a82197c251dd791de6921279f,84,267.92,1
84c17812858f1155ffcb307ef1ece533,123,209.91,1
84cad6a5d13b2a45316812384327e16f,77,99.8,1
8510621d67f7ec879641131a2d9b3e28,42,81.46,1
853578575eb2c89677c4d76bde945b5b,60,68.35,1
854e4647a09c84c5eb8db03e6328c2ef,21,34.51,1
859f28742567ec1ff37448113ce81a6a,135,128.65,1
85c91511ec9c1b687e1c41fddf3ed4c9,26,70.27,1
85e9526ec7444cdf5907f1bda7edd899,71,159.62,1
86484b39e159b80d85758985c1463d6d,114,149.86,1
864afb5de2284946f98039d795cd65c6,120,450.89,1
866d7bc09758ce96d446bd607aef45cd,110,34.69,1
8699daec121578c9a9acfdb360ffe2e1,132,53.61,1
874ad9d97ff06efb1d8641daf88237f5,136,50.85,1
87b0f958aaaec28178234d90c137cd53,68,139.11,1
87d8a79b1f818010f6bff9a06a526905,80,349.4,1
8812b65bdb19fab647a1d84368576ddb,137,87.38,1
8879c7d78891f3ea3634bf6369c02587,61,227.61,1
88c4345364141e6e89db240bd02b1dfd,101,67.85,1
88ddedb9f546eb4ac5ab7e2ceceb8cfb,116,197.38,1
89056b2877a2be69b4e9c9d7ebc3ae5d,80,137.01,1
893ab218533ae69e11ea359251e3f2b9,117,295.56,1
8982ed2c7a1252471fd28b6c56512fee,85,152.78,1
89e4a2b4ea9a68c1fae1411107ed0bfa,78,35.38,1
89f529003f346f0440f42bedcc152771,36,244.34,1
8a067839d9b32272550844562ec03d14,146,573.51,1
8a6a65d9a516ea0cb0437634b4202677,124,97.88,1
8a8cd362d6cc4c7e7fbb8050526da599,73,67.43,1
8aa383aa8c844969db4e195dcc2b263f,111,45.13,1
8b0dd3ec845dad673b5e5d6fb2ecf95f,113,63.86,1
8b3bed1ed0578d5b682a475584250639,110,142.34,1
8b446468b342f514b8dc401c8041cb6e,44,92.89,1
8b704ec875dc77958ecdcd9c0a978b6d,14,78.52,1
8b7f6e341a6f4faa1666c52575795c3d,106,40.84,1
8b8d2b8db2dd30be0125ec43a76aeab1,52,165.34,1
8b9e671a305b19a4f7a11ce24badf10e,132,40.13,1
8bd6f9ecf9c13775a1f0079510aad4fa,28,129.38,1
8bf454b89beff2ec924926ab56882cc1,63,61.6,1
8bf6fcea7060ca6e881d5cdcbcdfd78c,68,163.44,1
8c0ebc83c2e972b8353e62317145867b,111,254.14,1
8c174f294d5d854841d958eda33f9235,128,54.04,1
8cba14bb8ebdaefa1aa8563ace8ecd69,42,75.5,1
8cffb89ef0a6557a99d731f67d652359,63,20.93,1
8d1715b8466bb61876e49d198b87a421,120,1127.5,1
8d2869f414fd231d62dabc5d84858f66,61,32.75,1
8d4de376aaa31c5bb9a6c342708def1f,23,191.28,1
8d507f583837f28f95948bf6acdf0c9a,53,42.16,1
8dd56c438a84c0341302cd3d122dfd3a,97,119.17,1
8de55546e8d40ba8d5bda5aa4b70e955,55,162.9,1
8e143bd17293b4a7d8ad77b56995d8f3,115,167.17,1
8e8815c3f80fae589be53794c68e64e2,122,50.77,1
8ed8cc42ab6647f52d9cd6efd76f9081,46,31.11,1
8ef1ad0f471589d02f59c9d914b030e1,83,245.11,1
8f0c80240f693b7d3f30eb8e221bc6b7,126,236.19,1
8f22e893295d73e2deb1e4e1d8ea6e32,14,79.08,1
8f255887fe8b85c220e25b63ccd30a06,12,26.89,1
8f4164f1df92c0171b66943b57d1714e,21,154.05,1
8f5c0dfe51ad002276980a7bb10b338d,108,218.27,1
8f6e7eb5a460dfe639b9d30c1105df8f,103,80.91,1
8f7b448c7e06e94cbc038d48d92e332d,120,420.76,1
8f9415469618cb9fb859cacab18cc324,104,177.2,1
8fb95d3058d1550dbae71bb2098ea0ed,75,63.17,1
8fc770c599b24a6353628d32cd069285,138,149.26,1
903544156dc24c5aa969e4896aaef5b8,88,610.68,1
90caf8b673ecd91ba4242435c5ff5506,113,42.39,1
90dae71880786651d4e29dd2b56a54e0,34,260.86,1
911035bc0dcc0c5ee9580cbe3e59ed06,25,181.04,1
912432b1441d770e3a875423ef50f6af,84,22.36,1
913cbaee66a2777c7f7546c626ab7bd8,69,119.46,1
917cbf45438cc596762f48ca009bbcff,156,144.66,1
919898139ad85605b36f05302f908a95,78,407.8,1
91a894fe53bd1472d31c66b0b90d88ce,44,148.94,1
91b2fa540410034b4ba077059bc6a883,40,281.67,1
91b9a65137927358dc068041f1f992f9,47,29.41,1
921be88f79a82a0ae7053a435213ef07,34,19.89,1
927e550cffb5caa83ce9afd6ec0d886e,127,218.84,1
92dd835c0a01f474014b0a888b5bef93,40,2777.96,2
92e25cef75d182302b536394352dc0f9,23,43.41,1
930ae890c223dddbd81d9870d9701ec7,0,185.82,1
9357c546130d6ef751b30ab4d9dc5e93,104,208.04,1
93c24ebbc0a15759dd6a9f32af1aa7d3,137,148.86,1
93d5fd8f7db0fa4ca0ed24b83f12505b,87,235.59,1
93d82c58a8f2b0d2db80f16867b99edd,4,45.53,1
941ee410fbd4f99ec9e47d2067a0417f,66,103.36,1
94779b9caa445191a00444b6d61f257b,100,130.84,1
94b0aab2e79d1fba20520b2cef320dc5,89,137.31,1
94bcf8baf19461186b00908eaaab6057,114,69.22,1
94dd8366ec790734b50b0d346e5a1cb6,134,826.8,1
94f61d2e240f16c9307c8d769c409445,41,254.58,1
95205051ede9c17f3d9490eb024b086b,142,82.47,1
956346db615f7adb9ea991c5e4648c55,72,644.45,1
956ed550c3c715b550191e2a177d254b,67,143.59,1
958f2d1bc9c1a5094e03d5dc379909bf,132,141.74,1
9633917e5a4e349563a1a5df573cc224,118,173.67,1
968bb6f1808b5eba71a2a15041255f09,82,192.69,1
968e2eb4991b10dd284390b31df9d4f7,18,110.77,1
96a27c3f6479c998aa26265070853e00,91,23.88,1
96a3ccc2b8a86795e0dd98dd58e80d82,29,784.9,1
96c6c027ecb140f181a93ccee82f84e4,100,132.98,1
96d17faa7c8a41d579ef4084b0806ef9,40,134.53,1
96d410aaee618eeb06de133dba6b447b,129,44.02,1
96e58fd0928ffbeb0a2fca4506a24e5e,47,132.0,1
9718ea5126caa70bc31533a0e17f95be,124,21.39,1
973d4d86f73cebd0e362b5e7b1ff21b6,27,47.32,1
979240bcaeb5925525728a666bbeaa33,125,99.9,1
97cba178632e2fed3edec61ce374fb60,114,173.2,1
97ddf73f360a8a7836067099c248a75c,35,216.26,1
983286740ff2d1fd74d499fd1a711de7,69,83.55,1
98e08f2301967f4d4cac5614b75f9a9a,114,117.84,1
99037edd76af0e57ca1dd862cd7995a1,117,251.94,1
990b1c66b713835e721b5895ce2ec43f,109,431.58,1
9959467a8562a7937386de4cdc07ae13,114,63.13,1
999b34c71c1cd291021fc96f67a1e3cf,29,609.23,1
99ad4cfc3a41b227def56de8ddf4f91f,125,116.44,1
99c07b2a4cfbfc95226d6928822685d1,74,115.65,1
9a2dd61cc19001c3ace30736bb37b2cb,113,1549.41,1
9a480b9c9decf04f8d95b4da30cc6141,140,51.15,1
9ade91248eb4d71d634c09e4650d36d0,8,96.17,1
9ae4bf2bb990fa503baa7e1feaf6f60e,105,566.09,1
9b62e9f3bd76021066cd9bbfb2859c62,123,202.79,1
9b8a879e1ae208432919c6a17998088b,6,91.67,1
9ca35c51f341909f26c23e171bbcad14,105,361.82,1
9cb517263961233b2a975d1381d03d54,46,133.05,1
9ce31d55971db15e0c3f851de4d9fd24,106,275.69,1
9cf0a858f5f153406bc333860eb23e22,12,2073.25,1
9d69b5197e3e9f67c753cb6389f1c3c8,103,31.03,1
9dacbeb9f84e684a8dce0f08765b6956,24,41.85,1
9dbba2fa3f3df7cc62a6ced880ea920e,21,332.28,1
9dd4ae02536738dadaf65196a59bf6cd,69,19.86,1
9de1872ae494ed93aa3d2812f9b3aa1d,36,27.3,1
9e1a673f2651c20ede7dce5751950602,46,136.26,1
9e8295d8e69d9a29ea22d9c0c9f5f16f,14,148.2,1
9ea5e80f52a670b0bccb10c1a4ce2463,140,40.42,1
9eab694211f764b1e83aafaed16ac561,139,87.16,1
9eb3d566e87289dcb0acf28e1407c839,81,244.02,1
9eb8dc580cb53bbf6ddac7cf2a96a427,112,256.9,1
9ec9404f2b294f5635174b3d7e21c5df,124,99.43,1
9ed86c5702b8b4de57c3444769159a10,117,162.89,1
9f0510b27c9d60b4e7d5a281d3ae3973,144,152.52,1
9f0a88b6c6f7d32816f8c1ebc97f7dba,30,52.61,1
9f629b86cfcb063c2d2d714c7dc9f376,21,109.35,1
9f8bfbe789498a0ec09caaf47cd84216,74,110.77,1
a047fd04d7b42d53c6f321e077c6a037,84,78.1,1
a1204b75abcdb9adc1a6017e570438e4,60,94.87,1
a12395fb1575b647da026ea4b4a1daf9,36,50.0,1
a129130357a247067beac84dbb5dc745,11,79.76,1
a1452c5a1fc5d7be2290097aee345178,36,468.26,1
a16137096c93f2569bef62f379f7ed13,77,135.48,1
a187d29dfe942335287dc88897ed265c,126,235.92,1
a23d6020f4bb2913acca5668e20c1e8b,56,93.28,1
a24e6f72471e9dbafcb292bc318f4859,113,96.12,1
a280ef36b320f176238aca454824fd91,75,202.85,1
a2ccd62b2a11e7a7f39b70735e493ab5,72,355.58,1
a33988fde632872a5c5458823b9c2d01,16,146.3,1
a396376e9147cf6dedca4eea41c5eafe,45,665.44,1
a3969268e289143c8a672a9d36942206,14,170.76,1
a3a156d272fd0b0e302d2020357cc0f8,16,73.94,1
a48ba60be28864ede4421c52ae28761b,105,367.92,2
a535fd936692391bd5dee1bbd2391730,12,153.16,1
a59ed836159803b7ada158d0b8364e84,25,124.56,1
a5b8f485e9c4e712ef9bb211cb8dd126,71,40.24,1
a5c303ce62b6a228d4ff0133f63932c1,38,54.25,1
a5fb551249482fed391d7bab51ea2be2,56,162.89,1
a614e89ebef5e6e90fc819d4d4064bc3,106,109.69,1
a67a246af6ba598a14cc86df3c0354ee,108,582.94,1
a68b51c78cf1152a678a8c76f6fa10e2,127,406.51,1
a7086654d09a3fadfc0ed962acba11d6,86,36.28,1
a736734cb89d5f365d332246ce185a10,97,365.71,1
a7723e7ab69e76bb61d0f622a188ab0a,40,74.51,1
a7d480b29f6f75773a461845c7a645c4,41,153.1,1
a81d4356ec39d9b97f8a4a515b4cdc76,113,201.96,1
a83fe906cf12e5dc24b6106577d27b64,50,66.66,1
a84711e56d7a04f229261f6c61d59733,98,139.8,1
a884bd002c145c1aa0b57429e7ebbf2b,63,38.09,1
a8c0a3b17db7d15e74b22a926aa8a2ef,80,43.22,1
a8e0a1db9067553bedd48e45e9d20320,79,511.02,1
a8ffa2cf2c4b3e911c953a76c4f54869,100,20.29,1
a941cd543f016830b41ca8f58f529dda,34,38.47,1
a969cfdc9bb0e16f785c81a8bbdd28c0,80,102.27,1
a9724796025983a341f8ed1fa6165cf9,26,50.24,1
a9a15a16da6c636112ab963546bec22c,12,45.12,1
a9dc1550353a0551d4ae2092bac399ad,106,65.22,1
a9fa62170275bae9e87b228bad3ba33c,77,66.15,1
aa54fd4369d4c8cac7f225c1e523399e,104,187.67,1
aa680976703cc404563da71518e6b940,16,158.74,1
aa9e7cf1e6114225210fbfd650dc0d3e,56,138.87,1
aac1312b09bbe8ff9595f5c15f9906d7,98,231.6,1
aac168607cd6ec6ca4faa538b9b6a65b,10,143.21,1
aaf20dc67023de7b3972bebe41ee09b7,56,54.49,1
ab0275d64ab2e7e854269eed99e9412a,125,20.0,1
ab1a448195bfd64f02c4114a20292032,116,514.41,1
ab4e4f11610404b4184fb812e47bb0ed,66,112.77,1
ab7f0b578ff16926fdab208ad2afaadb,87,41.48,1
aba856fa56daac58d55fcf1e655db2dc,34,130.4,1
ac1cbf83413f4663dd2b928f7a41976a,39,138.21,1
ac3e01509ab5a9e7bb1bb344048ef81d,21,50.0,1
ac58c7cb6aaceed8322a359c2c9e9596,84,68.1,1
ac5a1cbb563d2114e713fe982f58e819,27,37.05,1
acd575d7382968889f41a5a3f37510dd,141,175.1,1
acffc70df5f0a2ddc0e094eea7f5f069,0,65.53,1
ad6812c111cc59135cf3e4f7b2762601,21,48.49,1
adad0c56d848f4034c2cb989a6139c98,5,69.06,1
ae1e1f0cec5df61e31eaa2c12d094fe5,110,117.07,1
ae2424a66e95f739497a3466651874fc,33,35.23,1
ae30f82c73c8836ae857f7a58739c813,25,145.94,1
ae60b5e3a634bdf188825c1576bed6df,132,132.46,1
aeb21ed20c0292f90900c640ab96970c,6,73.22,1
aec65bc941b0a6e412d0ba1738ab0bf4,121,38.78,1
aed5986d52a71d75a13516849ed56c2e,18,8.52,1
aee6125cb5bde8bf58b7a0dc231f8c51,106,27.19,1
aef0e5b8ad9cbd02d85e0ea26e84cc35,19,19.06,1
af4ea2d184d714d4e1b57caa68f0aa90,125,99.9,1
af7c572f32c17ecda4664f61721926ba,118,213.73,1
af9aa4e50115ed72395d60c9c79077e7,132,226.47,1
afa7a206ec8cd8335d82fdde5ad8f24e,34,128.88,1
afae2e90dfd0d2e98b0a3c5727682725,68,194.24,1
afd06216cd9836bd133a2cdfac65a6a8,114,38.29,1
afeb82c48991be6b9c35a005a6e0e250,115,42.18,1
affd1614dbd9b0feb6e820039adc1380,127,118.5,1
b064912c102c176d5569d59a78632f84,111,56.77,1
b0830fb4747a6c6d20dea0b8c802d7ef,35,141.46,1
b087e49d446463775fdd80d76a97832a,89,44.23,1
b0c1002c1c2785950d4753721642b0be,42,63.55,1
b0ed92092fac9c620ba0a0ce59eca40a,118,66.58,1
b10b53dacf64f37db15bdc334d3adf3a,73,42.51,1
b10fe33654a6d22ae6e87f3ed316b1dc,112,324.63,1
b15ae4b21fc9d8d66abc3083f1f6465d,15,502.27,1
b1ff51be5960d3ed39bb63679f068555,133,167.96,1
b20ebfbab3478c59ce34f43e4c26feaa,19,269.73,1
b277706d4d2b4ce453b7e6abb03a1bbf,63,63.65,1
b2bef38366dc077d98cbc04d439fa233,58,189.26,1
b2de21eac1284b5492269771d68da739,37,171.3,1
b31c810ce3c9ca8efb636a764db82bd3,119,318.97,1
b365c8052f1cb95b4abac396e5022ad0,71,67.02,1
b36a279ac785c46a2207c976a283040b,29,14.9,1
b36aecddfe5ccb0971ba9de40729416e,78,61.14,1
b3e4e7be7d2042271ac4022ab2b88db0,16,119.19,1
b400f2f5e114db9a66e14c9d8103158f,138,165.83,1
b432d37586f6573cbc1ea2be415a318a,110,75.08,1
b447b0271e72aa2ac63d5e051cbcf28f,128,106.9,1
b449a237ced28dd8fc749aef0d4d4037,4,199.07,1
b4651b07b70c725722fa9e63230b266c,99,87.43,1
b46989bc8ae3f4c80f08e9117a3f3d5b,22,255.49,1
b4a995dbed6017544af875ec52ecac3d,116,69.9,1
b503b349a145e75d7b6fb083b221a5cb,61,60.81,1
b509ac0ac5749b7e1b81b48de8fe7236,56,198.08,1
b56e91c06de67f577c3764c24dac0756,9,45.21,1
b57504f62d129f5eefa6fe4a035e0e0b,81,163.47,1
b57f3022f059774a77bd38b3b99288a6,20,38.14,1
b6102fd2d657e6c43033cf2a70270ca2,110,150.16,1
b6b2ee6ffa76968a5613946608a33046,64,342.16,1
b73b4079d7fa128c7eb3905913ee7d60,77,342.07,1
b757d2bd2f607d861b8759e69e100c92,34,90.62,1
b7e148738c004d326ccc987bf4d78372,58,61.32,1
b7e6aeaa41986f2a6652b734b62dc1e4,68,135.4,2
b7edcefe737a2bc9a92eaf9feb81fb93,20,29.98,1
b7fadbed2cafaf71c41450cb2ebe7013,132,149.59,1
