Customer ID,Recency,Monetary value,Frequency
570045158cad692d4451429defac5f56,115,150.0,1
5704710086315eb84ea0317c7fd529f6,130,89.08,1
5707b61fe695848897df1da746a1fec8,105,234.39,1
57255fab455feb9858e2ef1490150eb0,128,339.33,1
572af72c0c050be9defa80e9d5051441,127,241.15,1
574478d054c2bae93a3c66c8a32f4fd5,91,81.42,1
5758df8163a3dbf93ce402c6e0f0c4ec,20,139.06,1
57daa113711e9123f2a06835f37c0330,133,122.61,1
5813e747b256765a8bfff135afef7794,29,260.06,1
584ca487fd08f3d048ec266f3842ffcc,76,367.2,1
587844f18dd724c6865c9067e6d01550,125,177.13,1
589f178e3093bab9b9aa7bdbd96a369a,106,126.8,1
58a75ca9de60ce1a749012bfccf2c926,134,113.2,1
58c674bdd84b66c7b579268819c793ae,82,76.09,1
59018458286e8b29ac7ebcac228b9366,12,108.76,1
59114bde7ce6b9fd6ed88bb8dc422d46,61,311.34,1
59116842028366f9c16cb7c7e45c9306,35,126.74,1
591cb16ea1a6d8f7eebd0a349593bea2,119,197.27,1
59941cfff43c8432579de4def65e6be6,26,189.42,1
5a62643ba68cfaeb566ad926e3b18eb6,114,904.8,1
5a88431d6ebc9a79f999c06091ae0370,17,33.44,1
5af78bf1a82a2660d1e3fd78c645f58f,123,54.2,1
5bc4e669e3fd7aea38fca1ea497bf110,68,99.8,1
5bc5d5d88da614aecfeac652a0b29f4c,123,137.12,1
5c32a672906f78018ad33038a2c68e2d,109,100.0,1
5c3438327a067e8d27565c9591bb2ed3,116,100.84,1
5c664af0ac60101f1ca9f331b338e66b,110,205.92,1
5c6dceb0afab23a9d5db737499265462,29,359.14,2
5c9f3097f3aba367342e6237eb0bd9f8,119,94.26,1
5d36976ccb4dfefc743eede038a851b5,66,447.16,1
5d7e41996aae2db6784ec77ee6fd6f6b,38,40.97,1
5d90c459057d56d74e1299113a657887,120,43.22,1
5d91398ab075e8aa780bf0d893944436,52,35.45,1
5db7952e35e5c9d106f6d8e390c6e31d,131,75.18,1
5dbd65686c8be953edaf0d56c22f973b,95,93.81,1
5de2b0c34e38970be54f630328573ffd,12,14.89,1
5e319c4b67bfa5b94e74b2309e9eb394,9,83.45,1
5e5b442d4eb29101eaee6a9efe25c840,8,55.58,1
5edb0664a3b86763a254e4ebde592f21,79,653.21,1
5eed54f1f404f00ff0d44be6b120dd48,40,85.65,1
5ef0a2ed80e4536888c1339032ed3965,71,193.78,1
5f1aac4e61d63509a4994df19bab1ebc,9,177.62,1
5f2863912271f8d8b3cb7b772300fa7c,115,89.24,1
5f2cfa9c8c34ab5d785fbf253c63b930,80,220.03,1
5fabfc1789ef20d8cb091f4babae56a0,104,194.11,1
6003a3a8e782dcca760533542aecd5b2,48,329.02,1
6034b1115c7ac9b6ced55a6d30d3b62d,24,65.45,1
604cdd5917fc17427bdb04712335927a,22,76.15,1
6051b9e42147ce0a981bf25192044f85,65,51.22,1
60968a8a342573e9f88a5507a0e322d1,54,193.84,1
60a8ec72dfc2c7c51c5983496cad1dba,85,53.78,1
60b7c6b75aef6b90ad544ee8b85c7901,79,196.68,1
60e6513bf216e72ddd1979f81a2945c4,80,250.88,1
60f940bfe3cbbe38b1f7fe69d303e768,5,141.78,1
611018ac0e01d2dbf307450bd9ffd29b,65,879.02,2
61585152249283fb27ccd5b6da74c62b,9,76.07,1
616ab5714fcb791a7a63c1d7420e4c70,142,71.36,1
6191f53eb8ca0c04c84df58764791cd5,82,331.06,1
61d08c372ebb31964180a47ac8159b52,77,186.42,1
620f37f5fe5c09742d29632f11f2b5c3,116,62.03,1
6237a8d5188319b841ccd3c62faf8f85,97,289.68,1
623a1b562fdff1fa192d04fd4272394f,188,295.7,1
624d88e25a8f2d2810512b5789a746a6,53,129.53,1
629037360cb6212f9a8831b62ee1a4b8,86,223.88,1
62c278822580d321ae9a7853e184eb5f,115,617.59,1
62cdc09fa361dffa1c33237c1d8c16ca,40,44.18,1
62ff903909cb86e2b07156a6d7cc48da,40,276.34,1
632fb46531120e455250be499e52ae03,101,117.96,1
63668a186f89df966027cb0a62b5989f,52,143.48,1
639d8567cc1c4963745cbbbf059ceb3b,80,201.2,1
63adaee377092616c26dd4b26b4cc633,54,113.42,1
63eaea1a0349793e34d1227d845d1f99,77,236.48,1
6425d1369b270b096dfcbce176e3c59c,105,180.68,1
643e88765c35e37d0edbc289d8ab310e,125,87.94,1
647f7b98a4084aa9683a4c475e893689,42,74.83,1
64bfeb705b436477f84efa0fd4623dc1,87,124.73,1
64cb405a00338ee30d7964b5f2c9cf10,122,332.87,1
652ffeced47320f5f599688f903621cc,26,38.68,1
65c63c2b1782cb7ad6d56e8d5e3192ad,62,81.34,1
65ca4c923eed057ae8b71dd363de6a9e,158,720.77,1
65d9213dfa004c17dc126503e106e4a3,21,804.96,1
65f15920280dbcf0430e77b2ded1e948,61,47.54,1
6643c99ffb651f9b5002aba628853005,114,68.19,1
667851f75c78e125a443fece275f310b,107,40.65,1
66ca2ee8f30e613a3a693b7ba32936e4,22,107.55,1
670de4316291fd064c67a6dc89b10ca4,38,278.86,1
677d29a213c461d16e75734b36d68d8a,56,38.14,1
678c63a5ea06902b73f7bfcea4c5bb93,101,56.78,1
67cca9aa6ff6667f1e6fe8d5f180acbb,34,248.84,1
67ec955996d7971b82e80aea6029aead,61,24.73,2
67fc18dd86245cfd653233ab73bc0887,110,163.44,1
681202b72de12353560c8d17de1187af,69,64.86,1
6816cc08a7c9ef50ff5bde38948ea97a,480,123.89,1
681a0a16e33799607c5f5be2c0b7195a,75,72.16,1
6887855de82e990aa40afea563f79b83,90,411.16,1
6891f408eff19028a930876c13bdbc05,32,133.33,1
689f272b532e7adc97c7b821db590437,126,27.29,1
690640e7d8640f48c1e953ef65504c72,22,96.32,1
6954f23dff0b61c06de5bf898ff80498,66,38.78,1
696519087c698748e61374ff4f3f2624,11,622.99,1
698ce68fcad36a397cc2bc59c4ed7369,124,104.3,1
6995cb3bb43e00de50cdc447cea8cd74,17,94.74,1
699852381e9f8e1fb5b5ae72e8aabda1,114,64.03,1
6a0b64aac6b11f3b988161dc7dee946f,11,98.63,1
6a3392d49966d00c8547fc17d85c2490,34,167.96,1
6a3593ddb3fa10742d7f50578eb6820a,109,354.02,1
6a8396ea8d5aa832f1358a3ff2357ed9,116,77.97,1
6a8f01843537891ff93700664ca11c7b,9,369.22,1
6a909b62463d9c6cc4126cea7af3ad59,83,64.52,1
6abd5e60b6594841f12fe05325396959,105,248.96,1
6ae9cb4e2e02cb4f01f7a3c6edff58aa,44,539.71,1
6b0741b9cab6fa1a27692db25bb28610,110,139.01,1
6b09c9068f0143baa594184b79cfc99f,35,204.8,1
6b414ea1698537945c2070bb0869405f,118,19.64,1
6c57476a3189ce875193272eac86024d,26,163.02,1
6c7aa7f4eee619102606e20914da066a,84,396.22,2
6cb6246c85861518fed147189260bf00,61,183.92,1
6d5173a8779c07d167c7479fd036717b,139,407.13,1
6d5f1feceb897604838ec6096bd7a2cc,124,97.52,1
6d7fcad42b71ecdbbb4fbac3f1dff7c4,111,139.8,1
6d84c2a1d0700d51abff6b1aa6024a58,19,85.81,1
6db251bad58edca6d53d44638936741a,69,2065.77,1
6dda15d69e3133ad7e89e73a2e897dd0,85,67.16,1
6dfeb5786ef57a96c2bdefd5d2821f23,131,90.88,1
6e16b9148de07bf74c0d944939f3f12a,6,73.19,1
6e42919f267d0938c2450e2b6a3f1d11,105,67.23,1
6e618be27eebe83f66877c4ffaec199d,22,138.36,1
6e875338f7a2933dcabb08b9404c3f72,74,108.34,1
6ea2b66604e1b20a26837742dff50729,129,399.93,1
6f241d5bbb142b6f764387c8c270645a,109,416.46,1
6f4184a789e441d13698cb3e51a2f4d6,86,87.32,1
6f4757d5bc29373b8d9e85452d5c5084,25,58.28,1
6f6318810bcd532ff9ae0bda46011ead,63,182.83,1
6f788a9e0402a953730e5ac491046371,77,91.23,1
6f998e4791812987e4aab0d0a8057ff3,93,73.83,1
7030ef488b9f80599046408a5de28cca,14,266.28,1
704a8cf1cb8d9dabf20a5e2cbeaae0ba,22,59.51,1
705b9e5a5d27aaed4a3b4702e876d1d4,102,46.99,1
708761cac9260fe06a7ac1e921379700,140,263.45,1
70a67f9fe1f69b4920cb3c1092feb3c7,13,96.69,1
719f6e6129a784bbc01b1267fe488547,24,648.77,1
71c7265705afd84d030d6adc3122d8dd,131,80.32,1
71e0415715725a3be02b81d1d5222275,71,93.65,1
71e8560996119b529ab63d5a963f1a89,27,391.08,1
723e7d9d77b344e0d9f92128b5fae6dc,26,98.61,1
726e584ace79aba2cbe1b1fb84ac40db,14,179.66,1
72dcad042bdf5d01a5b6f9c2457c53b7,126,17.29,1
72fbfb632e6357d45a3a96a755cfd9b2,76,514.63,1
73588b1cddca4f8bd453b8588f400d90,12,232.81,1
7378f65d7c067ad62ae3fd158a4cb9c8,28,78.66,1
73972ebab4e51cb62797b62c40beb536,104,178.9,1
73c2df352cbd86c80f9aaa6da043d2f1,163,205.45,1
73d4bf798b5fb0949f37e05e44ce606b,26,27.39,1
747af79916b2377c22485f4e83c6e521,45,42.2,1
74f6b68ef147f4ed4c8abde5f5960481,43,236.7,1
751cfe7493f5c120bdee116e34ec8fc5,108,99.92,1
75601f6db2d74a6760995934349dd9b3,125,319.88,1
7582437bba4cf37d2cad8d01a138504f,21,84.28,1
759493fb6369860c506ab5adf25eb6c1,25,32.7,1
75e24b01d5409e9dad63427695e0ed0d,76,461.25,1
75e945badd2a39af63ee8c8b05af8fb3,13,1543.25,1
75f3a226bfc1e775f68bb6a49bd7782a,114,199.0,1
75fd680d4beb83356a3f1d9d9f0bc633,83,48.97,1
7675279aa67fc4800dd667d60cc92713,98,43.66,1
76de3012849125aa7a57a8a721f303f9,71,153.13,1
76df3b6412d4883dbc84402a5c659b5d,91,292.15,1
777bb66716129da5ee0856a1478ee855,106,89.45,1
7782a956d5644bf1eba50c63aa9c4a64,129,6.93,1
77bc6647d4153a4c9c2e74549dd1629c,38,222.05,1
7827353a0f6bfe72cd81adc0dc2f8a97,116,161.45,1
78292d3014075572ac392eafc05ae2b9,119,254.94,1
784608ae9769c456e844ad45c1ef9e63,11,46.58,1
784ea06d707eeb460893a573fa879dc2,100,146.32,1
7866a7e193350ce36b72ffe9ad407bc7,75,131.35,1
788bac7c5c5f205ccd71fcc1033cc29f,72,116.43,1
788dac11817a875f382a5508401263a6,111,67.83,1
78f9a490b37c9cd175cd731e24e9b598,60,1224.03,1
79183cd650e2bb0d475b0067d45946ac,32,151.04,1
79bb740237c04c4a93ec282b659952be,62,319.67,1
79d01f9efd7c41ad47abace96c33c09f,130,281.96,1
79e85e4334a170f7aa57a81ce4988de7,76,297.15,1
7a2bb71483b10a964f33808a1df0bf41,77,133.71,1
7a6efb60c302156494da22b34769c01d,20,217.55,1
7a8cd6b234a923bf3984d793b0b64154,155,29.64,1
7aa26efe875af01d3a224f7f0c029bb2,17,34.85,1
7abba8fbc4eb6715f25a9e6b281eff0e,65,54.78,1
7af9d19891847b24d1003c709349774f,25,199.82,1
7b70735604ad64fa82a7dd141ccfc50c,128,40.69,1
7bbaaf1c03c9d5a7d17c6b0ddd7374b5,60,103.2,1
7be6507bba601fe8224a25ec56e81844,13,148.0,1
7bea1627c3e438f1cf401aa2c53fea2d,96,97.98,1
7bf94f5f9cfed986a4d8c5dce64a397a,104,109.06,1
7c176c08ef456df175f90494caa9074c,13,221.69,1
7c29841bc24b6a0a94f8f6a9769fb54c,97,47.43,1
7c4782af72ce7f6ab383ee2d5f1a1427,114,66.76,1
7c4988a0f398ba189bab91f23b0be62f,18,139.56,1
7c93c17ccc4a9e08b5f287dcdf38e9c6,119,108.11,1
7ceadfd26cb54dc65928c90a81f0fce7,42,113.89,1
7d256faf9786f86ad032ffdc9554ea2d,125,726.05,1
7d321bd4e8ba1caf74c4c1aabd9ae524,138,971.88,2
7e6e52c237a37ca567ec907c3dc6a93f,52,135.84,1
7ec72d9b883d87aef5ee43beb65deb06,60,173.32,1
7ecbbee802d80c24f32bf5945c1ea36e,22,53.37,1
7ed5a166e71db107f477366bf55dfef7,33,57.55,1
7f39dac97083a76136cecfcc6fe71b73,57,107.8,1
7f3bcd2349e4a230e5e55ce40a0a9027,41,153.1,1
7f67b155a0f106bbc33e66c52f71db79,61,112.46,1
7f72f62adb974dc47f0139f5c09b1243,27,39.72,1
7f760d462c31502df6876bfcaee29050,80,348.02,1
7f8974f5f4703cf2425f054b9a4dd6fb,54,96.65,1
808cf90643f7282eb9eb59a20c38ae0a,71,62.21,1
809ad2833c6b78506d5fc64546edc4cb,25,92.76,1
80d2dfca15a87fe59c2fafc53f1a7ffb,12,77.11,1
80f3395a6ea10e0c83ba9ee52ca25086,5,126.9,1
81ac2682a2b8aef4195465492dd0f14c,20,39.48,1
81ee76008781c1b3a72263621e06d5da,14,177.52,1
8241b47bcf8f1250d9d5416c4f8cd9bb,145,158.76,1
825b32011af5640d4b9182f8b0d0f6bf,121,126.64,1
82cfbe4fb82b2551ad2e05be8c255ca5,46,59.09,1
838db17a7ea397c8bbb5d0b4d48b1ba6,33,89.16,1
8392aac1ac8a8a59e95b757b50387c0b,131,395.28,1
839a209680f846dd5aada582af608df7,142,75.25,1
84033f39d35b5c80c734e62cf0e7b586,130,180.76,1
840b5c8902b80e63aa691ca5cbaa9bb6,94,195.18,1
8485ad7b186ad4ddf28eb66db67b2aac,106,104.79,1
84865690c08a970b6f1d9c2afdb44380,74,172.2,1
84c17812858f1155ffcb307ef1ece533,122,209.91,1
850991cc1b670e3b24ed10a908808c72,54,89.58,1
854e4647a09c84c5eb8db03e6328c2ef,20,34.51,1
856d198a0f044d71737a4f922b50b0f8,115,415.44,1
85f3d9a16a36cae43f37c9119046df4b,81,591.12,2
8610df3f298a416963e7a02438d11e61,130,550.17,1
871730d6b51162eea53c867b5eee862e,11,58.98,1
8760ab7344f7785a24d6f09b4fad0def,19,339.03,1
87b150746eb224eed45e54ee31dac9f0,32,319.19,1
87d8a79b1f818010f6bff9a06a526905,79,349.4,1
87e7b0410f911edcee1fe9bcee3a8b21,36,145.88,1
87fd801845c8b9564e51859fd8496b15,127,46.22,1
8816abf17cade9ba97f2b8561a238144,100,88.91,1
8832232b097dba67d540a76f6ba88795,32,180.21,1
8849ebb37ab6a8c2b30bb867efc32903,115,196.14,1
8855792eace8b4d11cfff9585e2448eb,44,223.19,1
88624d7d20ec8bcd35a8dbc1ca51085c,116,57.23,1
8882489a6088e4fe968a4ef7284d36a5,88,20.38,1
88bd3bf7091b8694cc99610181ffb91b,122,89.76,1
88e4656913cfc0cfa42387adf279d55f,69,131.58,1
894344399c9fdb69219284fad90d6b28,103,119.44,1
8953425603394e4a0095750e15614db4,44,20.0,1
896b6dbcf9dbb72a1a2a5c4ba2308eb3,104,25.13,1
899450df8a74166f1ab7dddf96b09b15,119,145.76,1
89cc6bc87c7d96b36dff1b1c1233e884,62,39.48,1
89f529003f346f0440f42bedcc152771,35,244.34,1
8a383b32730613dc413d8b0ee467d5d6,137,39.44,1
8a5d1bd9b510a91cb37072a8bd930295,14,199.26,1
8a93c28bb5fb7910e0bd529156d87d2d,117,149.87,1
8b733ff0734d0dca3d50690e9c9bc6be,131,184.59,1
8b866d31b49a1305c5680658fff7e006,56,137.93,1
8c1196de2dc3d4e69e8c9e37eec5957c,102,54.38,1
8c22e22304102c48be41a81e16adc2eb,137,284.42,1
8c49acfb0572260243fb807b44f94200,27,173.75,1
8c578994558c7dfaabf1cc2f868d98d4,105,216.3,1
8c7e7585d2e4bd2317400c56295124b1,112,33.24,1
8c8f5b3c8926c5ea73a5109340b74ea8,54,52.47,1
8cd7393d7826172d4f6f6e4f433defc6,104,78.87,1
8cffb89ef0a6557a99d731f67d652359,62,82.33,1
8d08191922d74867056720732d38fdf6,113,98.64,1
8dced7470b5bc14d4f839b73980acf30,34,28.73,1
8dcf961ffcf501826028639b9ef25358,44,52.25,1
8de07e375602b0f3ad7309d697357147,66,58.06,1
8de735c5b8fcb11696c84002643f902a,111,14.12,1
8e143bd17293b4a7d8ad77b56995d8f3,115,167.17,1
8e8f9255ca4b0cda01794006e51b3121,45,258.08,1
8f22e893295d73e2deb1e4e1d8ea6e32,13,79.08,1
8f4164f1df92c0171b66943b57d1714e,20,154.05,1
8fb95d3058d1550dbae71bb2098ea0ed,74,63.17,1
8fc76f2c69a743473a5aa6af762dab37,74,27.4,1
903dc81a0fdd7c15c763416420efdda7,106,142.33,1
90460028374bf093ad66cb3722b67b14,23,58.46,1
9061de0a5e96934a2ac00aa517a78a5c,109,128.71,1
90714b0e62fe1fbd304fb45fd644ebdd,185,135.52,1
908e309daba56744e5547669c5e0aff0,124,305.79,1
90b6fbc1cb0e2395e22491d0ed697c6c,78,134.53,1
90bd9911aed064dfc625750fbd83ebca,53,203.23,1
911035bc0dcc0c5ee9580cbe3e59ed06,24,237.18,1
916ab4403e7bdc0ff60082de49344e9f,22,97.45,1
91a894fe53bd1472d31c66b0b90d88ce,43,148.94,1
91b9a65137927358dc068041f1f992f9,47,29.41,1
91eaf667c6a3a4a40a147e8ac21f1877,26,142.54,1
921ea7f6e2a5645d5d1288696ed9c953,21,362.26,1
926cdee969671f2f6453b01ad04c5067,87,31.21,1
928194af995122dd13f29b05cedc6a68,23,62.92,1
92a03bee8af53fe8999c5a3eb9645c9f,83,143.27,1
92b9aa277769ef0bf861d4fdf17cf5bb,38,208.32,1
92c571345f38bbf1b6610b5fa6c4ce3c,76,148.0,1
92d6832c5ec0be03b1bc69a3e9e60758,36,164.91,1
941ee410fbd4f99ec9e47d2067a0417f,66,103.36,1
94207055a592cc43b9e2be9e4ce6f05d,42,270.93,1
94433870320f80ea3eb45f2e83969746,133,90.99,1
9468602db2950cb719a810885cc9773e,58,218.49,1
947460703c5712189a4e5b5cfff686bc,105,36.84,1
94ea1224bf06222861ed3bcc73d4e6f8,113,99.9,1
94f4d0765f25acb851c5c0a5452303fd,17,493.51,1
95228884d0d122f9a8ebc5750a97040f,112,66.06,1
95306421a0aa01b3d9c6ade87d80313d,67,279.84,1
95352b0833aad8e54a296a597fc84dfc,60,390.59,1
953b0a0f6715248c04f170568a6c7447,34,41.05,1
95556cea2fc7ddfac08863e6294f60f6,115,427.02,1
9573415dd691e34a2b92c9e39558ef22,26,30.16,1
95c45b91ec800546045adf92fbd1a565,113,248.7,1
960743aba9d66c28f95d9a35155f79eb,134,54.15,1
9633917e5a4e349563a1a5df573cc224,117,173.67,1
965e13165860fea377c1b5758f12e7e0,84,36.86,1
967f07926e114ea00b83b7eb86a81aa8,130,13.47,1
96f1ea7875a9fcfee0be3af8015f48cd,45,58.98,1
97145de82c0f89ea30b3ca169795459f,71,39.64,1
974cd55c75131d2735f64c848baa392d,84,94.52,1
976f152ef42f30a6e4bca8966a8b4099,124,121.22,1
97966ccb9ebeb90699f50c21714848e0,20,100.26,1
97b1a3ce290922863b4118a8a290d3bd,29,26.19,1
981cb320d6e0696b7ec07411513b18c2,22,113.89,1
98261ac4c9595f4d742f83d911922cf5,48,206.72,1
989d52c42804f345e0730c7cc60bc93a,41,62.91,1
98df3101937a591f561c473bccf61168,114,103.04,1
98e08f2301967f4d4cac5614b75f9a9a,113,117.84,1
98e8065494a4f1f9126c7ada1046c35b,63,118.29,1
98eeb01403eb1df551462689e9b5897f,44,55.96,1
990b1c66b713835e721b5895ce2ec43f,108,431.58,1
991158e376be091fdccc2d9ffe663968,8,40.28,1
996b18b4ff1e2f7cc85722ef402d1a23,46,171.09,1
999b34c71c1cd291021fc96f67a1e3cf,29,609.23,1
99ad4cfc3a41b227def56de8ddf4f91f,125,116.44,1
99dbdde50aa099bb65865d1d444bea15,77,116.33,1
9a3717c81dc5d2a688e780b5d8909e37,72,213.54,1
9aa6f4346dce412af1c614f252bebcc0,13,35.13,1
9ae4bf2bb990fa503baa7e1feaf6f60e,104,566.09,1
9b0befd87ff5c159c8a3e3bd6318a655,104,304.33,1
9b346222f99aa5a395b40a266e38a0c5,61,56.6,1
9b36a43eca86ec3b4e78f95ae56e8fb5,67,109.97,1
9b609409c2f5529b2611bf351bea54ac,84,183.89,1
9b81324d4d7308a459ae94e43ff27692,20,229.74,1
9be040aacd72b1f7c7273d2c837f25cd,21,92.86,1
9be5bed664fb43b1a191abd9c5b026b0,55,98.57,1
9bee3266e0057fddc13b5e3e791bd52a,115,137.4,1
9c28fa4eac283acf8bd3fbac3358e9f3,121,224.59,1
9c5e88e3fe00bcd6bd2093125838f703,19,512.62,1
9c701fa0ca8a580d86ec245af013d65b,86,138.73,1
9ca35c51f341909f26c23e171bbcad14,104,361.82,1
9ccfb215b4e4e8c78889a20f90014a9f,106,89.36,1
9ce31d55971db15e0c3f851de4d9fd24,106,275.69,1
9cf0a858f5f153406bc333860eb23e22,11,2073.25,1
9d24da812d664a5335e840b0ddabbf34,138,63.13,1
9d50e47ff447954c63bef2a5a68fb350,107,100.8,1
9d9addc37267270ff9165305944bc9eb,8,146.83,1
9dae8a64d7519a6a011095a8f5a278bd,105,129.48,1
9db61f02788ba2a816117b4d7dc2d58b,49,372.16,1
9dd86fef44195e98360aad111552c390,113,131.45,1
9e1a673f2651c20ede7dce5751950602,45,136.26,1
9e3f184b082b011c167766085ca8015c,26,507.61,1
9e60e5e98fdb65ceb4af79ccb5bcf45c,29,103.93,1
9eb3d566e87289dcb0acf28e1407c839,80,488.04,2
9eb8a642c77dc5890eca62602f142e46,9,274.81,1
9efff1d49eae459a6c8a2082410f7c4b,134,75.25,1
9f1ad46564d73464434b221ba6ba08f4,40,181.92,1
9f245dbd9c58b9856a0cfd5b2a481a6c,0,160.12,1
a06ec57ed20b9fb17629a60a7c3ef14d,130,214.08,1
a0aed67ecbb943f0137ece72e30ad913,133,251.15,1
a0b6f2e2d82940cec8bf193f4f9b83bc,99,139.8,1
a0d08d967688a6793c6cde45681cc438,83,79.39,1
a0d8ff17d8ccc85262a9f8e059a03b76,15,350.18,1
a0e0e61ee7da5fc5cc8333cff7f4e90a,90,218.48,1
a12395fb1575b647da026ea4b4a1daf9,35,50.0,1
a1297c92880354fb9a879330add244ed,23,79.14,1
a1327b6cd120f01ea65a7418197d47db,87,101.24,1
a155f917057dd8a2139c66017e90b1ac,53,188.5,1
a16986ccb65a66e2845b427a0ecfbca0,61,46.2,1
a16adddba755faffcf5fafc6506abcd8,72,116.88,1
a182cf6abe84f63e4ee29ac3ad7ce340,70,139.24,1
a19ca530fbc46743d5a951219cf04f2c,40,209.47,1
a1f313b024c7909e99246bf7f4e3e7a4,125,29.31,1
a27d37b50d5647c132898b4fbb6782e9,70,83.69,1
a2a44c984bec2185bc06c123ec57454f,148,94.94,1
a2f66df84f8974549eda37082474054b,123,67.32,1
a33988fde632872a5c5458823b9c2d01,15,146.3,1
a369192f9dbe966c7d10f33b7f20bdf4,91,133.62,1
a38093df3976acaf05f45407739a8f16,60,153.61,1
a3d086202fecde35a84df11623affdfc,124,47.23,1
a45e01a41237e2822157c127653f4c7b,75,214.03,1
a480c58e3eee4e740cd829d7f38dc25c,75,117.36,1
a48ba60be28864ede4421c52ae28761b,104,183.96,1
a4a2abd07b1cdd4902cf245cdfa1451d,5,132.88,1
a4cc4219f6af8bca6fa018f03aa054ac,29,84.58,1
a555a5df7cab99101ffe4ee4e349519c,81,397.86,2
a5bfea387ffb4b85ef0e5f849d2ceee2,133,243.4,1
a623f9c1f640ca6742364b726e5efda5,118,167.47,1
a672c01a8706789a69a3ab1da540a965,120,199.29,1
a6bc6a07c33fbae6ac2500e253ad4a66,41,43.28,1
a6d8c2fa92836346256c28d885d9eea0,24,373.52,2
a713fa2e20a364e681de7583a9271e07,131,1070.68,1
a71f65149295549d85fe86597d5bf59c,66,113.69,1
a75295f130354e667dede27e1bc3ecaa,106,150.76,2
a78737fe65e513541043cdb631b4d3df,70,46.54,1
a7970e9bcf747a903cb55978d562af76,5,164.28,1
a7ab0106cecc1a6a3a73465346876ea0,81,839.84,2
a7d213cfd2ebd93950339fe79d6b9fbd,42,260.5,1
a7d480b29f6f75773a461845c7a645c4,40,153.1,1
a7f101f963004132b71c871d36a922e4,125,70.54,1
a83d3226787a965d5bde45d281ac42f4,69,305.68,1
a8416fc432d7c6de9f5ac20b3b713e4d,38,1520.71,1
a884bd002c145c1aa0b57429e7ebbf2b,63,88.09,2
a88ea39144e99debb7c0faee1da6ee51,64,142.96,1
a8e73d4aabd7b12df66bba3504a15c31,36,32.13,1
a8eff06bdf2495e11c29273b830ffd0d,16,53.34,1
a8ffa2cf2c4b3e911c953a76c4f54869,99,20.29,1
a905d4b3fe690160573204533764b6df,12,140.68,1
a941cd543f016830b41ca8f58f529dda,33,38.47,1
a946fddd59910320e672defbfc66ca99,71,178.22,1
a9d37ddc8ba4d9f6dbac7d8ec378cc95,44,46.2,1
a9d9f52bdd819917614deba59f4e56ca,25,70.97,1
aa38324da86e7b1035b4e924c960dfa5,45,69.62,1
aa5e99afaf6a4dce3da0dee9f41beac8,118,158.45,1
aa680976703cc404563da71518e6b940,15,158.74,1
aa76c84a162fed7b8e5b935ce4ea7533,34,386.65,1
aaaa6531d040b9cef69bf13af9be2fd6,34,264.07,1
aab40101c236c289136308bec1c940ea,13,28.2,1
aac65970c34b7e2d82149deb7c06d5a9,28,50.7,1
aaf3349aea48a03e9d7f4900f02b4592,51,229.24,1
ab43c99f81fbaa54332d8d8017506aa9,147,130.7,1
ab58d6d2846ad28915bc42bf8f75a853,35,266.04,1
ab73bc2a2fc1188712c1c764be830d08,33,284.96,1
aba2534e617ac48b51c85cd156d5594c,17,35.85,1
aba40c358810d9a20641b531b9ea4229,69,85.81,1
abeff1410fcd658ea605208ba4ffb9ea,61,345.28,2
ac1923b4dc16e2bf7b92a045b1147ad8,86,372.49,1
ac1fff69bbed8bc328508d6f18dc265f,118,416.64,1
ac4e419fca1484d20975bf38ea7b76da,111,123.88,1
acf8ca57c25914876742d5dfe72aa44c,18,80.3,1
acfcdc1935acea5eecac434820116ce3,113,98.55,1
ad145ce80d256cb7234084bd8c76a335,94,173.76,1
ad342db8aa782e7acfb95ff6ef79e6f0,82,152.88,1
ad6422b821f38baebd08dd741a040921,33,108.96,1
ad9b81cad36cbef93c59cad18606eb37,108,87.14,1
adefb906403815c6d515c55b2a7091ee,77,68.95,1
ae60b5e3a634bdf188825c1576bed6df,131,132.46,1
aede7cf4fe90e191b431d682aab7b863,27,58.41,1
aeec91875fccf4f111dfb8ebddb601c8,12,440.17,1
af5c992666616ec17a25e14834d3e1e6,56,127.28,1
af69ec041cd4827661ece5b8768256a5,110,43.38,1
afae2e90dfd0d2e98b0a3c5727682725,67,194.24,1
afc13494642f88d253be56a1e353e261,19,159.69,1
afeececd4c3a402d37337d7f8b73ba12,110,105.51,1
afef0047e43944e8c6630ec0d0f7de2e,29,247.7,1
b01592e974c5b73b5adc1cafc1ebb7e9,97,177.89,1
b0d0fce932ac7535729c50e497c93b21,103,166.72,1
b0d85b57c22f4e17c5348ac56e88b4e7,91,58.44,1
b0ea0c1d77d78cb378c95626fadcffd4,111,157.24,1
b10719011181e9c3e2833f87982abf6d,22,126.87,1
b10b53dacf64f37db15bdc334d3adf3a,72,42.51,1
b10be001b45d8f0e899e6a3703fca997,8,32.98,1
b115c9e03fe6ed4c0b0ad50733f1ae98,137,1418.86,1
b11c500270db8e91851a015eb7268f9b,113,53.9,1
b1287d4340ac7a895b2d5b74c5917d10,58,142.65,1
b13fdfd6831cacb296b0d4f2b2146cd9,110,82.39,1
b15ae4b21fc9d8d66abc3083f1f6465d,14,502.27,1
b17f8ea7afaf8cee082eef734a05b772,13,55.96,1
b20d152a5e664ad3eeb7c0095a72c053,134,410.36,1
b2312965725658a954631841b3061a68,42,80.44,1
